actual,predicted,error,abs_error
794633.7100000002,446628.5820928351,348005.1279071651,348005.1279071651
618198.0899999997,270248.48005703546,347949.6099429643,347949.6099429643
966266.3999999993,618359.0921676102,347907.30783238914,347907.30783238914
1144553.1500000004,796652.8894091919,347900.26059080847,347900.26059080847
883829.6300000006,536047.5873820122,347782.0426179884,347782.0426179884
577419.9099999998,229717.22644471214,347702.68355528766,347702.68355528766
516462.52,168861.89307597806,347600.626924022,347600.626924022
403212.18,56012.15237928212,347200.0276207179,347200.0276207179
379126.0300000001,725672.5949002812,-346546.5649002811,346546.5649002811
418047.67000000033,71508.45839145014,346539.21160855016,346539.21160855016
586644.3900000004,240233.71274333764,346410.67725666275,346410.67725666275
458994.00000000023,112707.81223821848,346286.18776178174,346286.18776178174
739308.9300000004,393144.24840070284,346164.68159929756,346164.68159929756
236952.2600000001,583087.9172807378,-346135.65728073765,346135.65728073765
568098.3999999998,222140.019216262,345958.38078373775,345958.38078373775
669927.2699999997,324145.6046614881,345781.6653385116,345781.6653385116
528834.47,183113.8508936359,345720.6191063641,345720.6191063641
1085850.3800000004,740836.45226238,345013.9277376203,345013.9277376203
944022.8300000001,599014.5105447428,345008.31945525727,345008.31945525727
568335.5499999999,223518.53067992302,344817.0193200769,344817.0193200769
526348.5099999995,181643.87645057705,344704.6335494225,344704.6335494225
744755.0299999998,400056.0919961824,344698.9380038174,344698.9380038174
489558.95,145201.40488223324,344357.5451177668,344357.5451177668
765391.5699999998,421138.54073486995,344253.0292651299,344253.0292651299
527949.0100000001,184180.3752564533,343768.63474354683,343768.63474354683
562225.98,218496.86657735385,343729.1134226461,343729.1134226461
723119.5000000005,379432.54592068767,343686.9540793128,343686.9540793128
475639.97999999975,818714.6217307075,-343074.6417307077,343074.6417307077
560402.3300000002,217741.0682607622,342661.261739238,342661.261739238
1013157.6699999998,670806.0417127657,342351.6282872341,342351.6282872341
410168.7600000002,67826.76974136432,342341.99025863584,342341.99025863584
1085203.7099999997,742865.3214090265,342338.3885909732,342338.3885909732
149793.25,492048.58666521945,-342255.33666521945,342255.33666521945
427587.6999999997,85820.00891937272,341767.69108062703,341767.69108062703
820594.1599999999,478879.16390408523,341714.9960959147,341714.9960959147
600207.14,258592.71863949313,341614.4213605069,341614.4213605069
479080.77999999997,137668.71712825997,341412.06287173997,341412.06287173997
937222.4499999996,596000.6852968269,341221.7647031727,341221.7647031727
382733.12999999995,42317.28094162076,340415.8490583792,340415.8490583792
997886.5299999996,657625.1320411202,340261.39795887936,340261.39795887936
589074.4599999995,249075.90291630407,339998.5570836954,339998.5570836954
596509.8899999999,256578.4977866099,339931.39221339,339931.39221339
246812.86,586179.5391060647,-339366.6791060647,339366.6791060647
529963.2000000001,190665.4213109007,339297.77868909936,339297.77868909936
466950.40999999986,127665.17770438213,339285.2322956177,339285.2322956177
144840.57999999996,483992.9691655562,-339152.38916555623,339152.38916555623
595086.9999999999,256113.06958356846,338973.9304164314,338973.9304164314
985083.0600000003,646192.4447914461,338890.6152085542,338890.6152085542
994038.2000000003,655252.5531947241,338785.64680527616,338785.64680527616
449881.53999999963,111170.27993309325,338711.2600669064,338711.2600669064
541864.1200000003,203676.6107359927,338187.5092640077,338187.5092640077
809861.0000000005,471877.01128862845,337983.988711372,337983.988711372
572873.1799999998,234898.64464994395,337974.5353500559,337974.5353500559
471509.4000000001,134510.88053782075,336998.51946217933,336998.51946217933
635866.0699999996,298939.44901040755,336926.62098959205,336926.62098959205
509195.00000000006,172524.13810947957,336670.8618905205,336670.8618905205
864218.9299999999,528094.4769034177,336124.4530965822,336124.4530965822
472821.8100000001,136736.8482646698,336084.9617353303,336084.9617353303
836581.9999999998,500757.5334959363,335824.46650406346,335824.46650406346
523610.98999999964,187875.61226167216,335735.3777383275,335735.3777383275
888894.8999999996,553255.1852285174,335639.71477148216,335639.71477148216
572888.8100000005,237390.57360340666,335498.23639659386,335498.23639659386
132183.33,467460.4865340843,-335277.15653408435,335277.15653408435
693061.2,358035.24454697355,335025.9554530264,335025.9554530264
1329060.539999999,994065.1152516535,334995.4247483456,334995.4247483456
718033.3399999996,383410.42248546245,334622.91751453717,334622.91751453717
576209.8400000003,241659.44925497292,334550.3907450274,334550.3907450274
404385.3200000003,69847.94238104818,334537.37761895213,334537.37761895213
499146.9500000004,164686.82140920896,334460.1285907915,334460.1285907915
443331.23000000033,109077.57169931424,334253.6583006861,334253.6583006861
508304.2200000002,174170.60801073496,334133.61198926525,334133.61198926525
442599.35999999987,108491.9556871003,334107.40431289957,334107.40431289957
545295.18,211203.5903174734,334091.58968252665,334091.58968252665
790895.7500000006,457069.84198820824,333825.90801179234,333825.90801179234
520378.0399999996,186984.65164875044,333393.38835124916,333393.38835124916
653464.8300000004,320250.66675041785,333214.1632495826,333214.1632495826
391434.5699999998,58623.979888431735,332810.59011156805,332810.59011156805
310319.2600000002,643100.3672889938,-332781.1072889936,332781.1072889936
188255.99999999997,520948.66625669104,-332692.6662566911,332692.6662566911
638260.4600000001,305592.55495509726,332667.9050449028,332667.9050449028
593003.6199999999,260352.18138454028,332651.4386154596,332651.4386154596
433932.1499999999,101482.40623959996,332449.7437603999,332449.7437603999
544768.3800000004,212661.9148157656,332106.4651842348,332106.4651842348
591867.7100000003,259825.41175925403,332042.29824074626,332042.29824074626
434926.6100000002,102968.41576632777,331958.19423367246,331958.19423367246
486745.71999999956,154793.8164865914,331951.90351340815,331951.90351340815
616649.8400000004,284737.25038543355,331912.5896145669,331912.5896145669
665389.0600000002,333498.29912706465,331890.7608729355,331890.7608729355
471737.6899999996,140323.12004912403,331414.5699508756,331414.5699508756
774950.8299999995,443914.77033397777,331036.0596660217,331036.0596660217
706218.4699999995,375217.77926808584,331000.69073191367,331000.69073191367
602095.46,271178.1918378464,330917.26816215354,330917.26816215354
536905.0800000002,206032.74466340814,330872.33533659205,330872.33533659205
748349.3499999995,417593.3045636613,330756.04543633823,330756.04543633823
559138.2400000005,228628.96971245392,330509.27028754656,330509.27028754656
669072.3600000001,338606.5775627304,330465.7824372697,330465.7824372697
111014.57000000005,441467.5268544586,-330452.95685445855,330452.95685445855
154683.05,485121.7942336592,-330438.74423365924,330438.74423365924
921272.3300000004,590916.5409694036,330355.78903059685,330355.78903059685
666348.8800000004,336203.0756325082,330145.80436749215,330145.80436749215
500185.01999999967,170172.7581915626,330012.26180843706,330012.26180843706
352835.3100000003,22831.488899201708,330003.82110079855,330003.82110079855
473987.19999999984,144230.0602640096,329757.1397359902,329757.1397359902
799552.4200000003,469851.2396576764,329701.1803423239,329701.1803423239
355861.57,685306.7809455916,-329445.2109455916,329445.2109455916
500770.67000000045,171894.26618638082,328876.40381361963,328876.40381361963
570714.22,242036.285988919,328677.934011081,328677.934011081
93720.28000000004,422274.82362475916,-328554.5436247591,328554.5436247591
1001982.8400000008,673518.3380650756,328464.5019349252,328464.5019349252
510026.51000000024,181692.39871747085,328334.1112825294,328334.1112825294
635143.4400000002,307193.2945881041,327950.14541189605,327950.14541189605
971351.2700000003,643493.5386102694,327857.7313897308,327857.7313897308
631554.0900000002,303757.90235544083,327796.18764455937,327796.18764455937
466251.3899999999,138482.99932657162,327768.3906734283,327768.3906734283
465370.7300000002,137899.87192355932,327470.85807644087,327470.85807644087
712818.8300000004,385604.99728339625,327213.83271660417,327213.83271660417
661448.58,334246.43900160305,327202.1409983969,327202.1409983969
573840.3100000003,246755.8600378469,327084.4499621534,327084.4499621534
820415.5200000005,493350.48265542317,327065.0373445773,327065.0373445773
771562.4499999994,444712.51701698295,326849.9329830164,326849.9329830164
682369.8300000003,355613.82158879325,326756.00841120706,326756.00841120706
747433.9200000003,421081.34808313876,326352.5719168615,326352.5719168615
511880.6699999995,185557.12921301427,326323.54078698525,326323.54078698525
307544.2000000002,633772.1788986049,-326227.97889860475,326227.97889860475
600283.0500000002,274070.3909084317,326212.65909156844,326212.65909156844
447066.3599999998,120904.9713224992,326161.3886775006,326161.3886775006
949918.1200000003,623758.2450184955,326159.87498150486,326159.87498150486
459468.1599999998,133980.98919706154,325487.1708029383,325487.1708029383
731909.04,406477.7993277157,325431.24067228433,325431.24067228433
431443.30000000034,106371.4477138619,325071.85228613846,325071.85228613846
501012.24000000034,176117.65263795792,324894.5873620424,324894.5873620424
